datetime,underlying_price,NIFTY27JAN2625200CE,NIFTY27JAN2625300CE,NIFTY27JAN2625400CE,NIFTY27JAN2625500CE,NIFTY27JAN2625600CE,NIFTY27JAN2625700CE,NIFTY27JAN2625800CE,NIFTY27JAN2625900CE,NIFTY27JAN2626000CE,NIFTY27JAN2626100CE,NIFTY27JAN2626200CE,NIFTY27JAN2626300CE,NIFTY27JAN2626400CE,NIFTY27JAN2626500CE,NIFTY27JAN2623800PE,NIFTY27JAN2623900PE,NIFTY27JAN2624000PE,NIFTY27JAN2624100PE,NIFTY27JAN2624200PE,NIFTY27JAN2624300PE,NIFTY27JAN2624400PE,NIFTY27JAN2624500PE,NIFTY27JAN2624600PE,NIFTY27JAN2624700PE,NIFTY27JAN2624800PE,NIFTY27JAN2624900PE,NIFTY27JAN2625000PE,NIFTY27JAN2625100PE,tte_minutes
16-01-2026 13:50,25712.85,0.096,0.09541,0.09935,0.09913,0.09681,0.09661,0.09558,0.09588534717617977,0.09615706985431467,0.09559,0.09745,0.10022,0.10331,0.10789,0.19489,0.18785,0.18054,0.17231,0.16487,0.15825,0.15232,0.14546,0.13945,0.13390225311837023,0.12872,0.1229,0.1191,0.11438,15940.0
16-01-2026 13:55,25689.85,0.12024,0.11693,0.11188,0.10916,0.1054,0.10303429817915238,0.1014,0.10011,0.09981,0.10012996874373153,0.10065,0.10302,0.10586,0.11021,0.19343,0.18664926557756037,0.17932,0.17,0.16309031386922115,0.15651248544365381,0.14998,0.1431,0.13705,0.13101,0.12583,0.12037,0.11540715680592895,0.11085,15935.0
16-01-2026 14:00,25681.95,0.12937,0.1228,0.11186,0.10728,0.10449,0.10222,0.10041,0.09939,0.09838974091301406,0.09873,0.1004,0.10286,0.10605,0.11042,0.1928,0.1849,0.17867,0.16968,0.1625,0.15605,0.14951,0.14276945849038283,0.1363,0.13023,0.12524,0.12005640509833218,0.11555900504194697,0.11161606537121502,15930.0
16-01-2026 14:05,25682.85,0.11697,0.10862,0.1064,0.10308415174411785,0.10009,0.09877,0.09742685320238934,0.09708,0.0973,0.09791237649107057,0.09919,0.10199,0.10529,0.10988,0.19376,0.18657,0.17982,0.17168295233080488,0.16379,0.15719,0.15029,0.14367,0.13742,0.13134,0.12618,0.1206,0.11655,0.11155,15925.0
16-01-2026 14:10,25684.7,0.12427,0.11599,0.11313,0.10929055368145335,0.10579,0.10318,0.10086,0.09999,0.09936,0.09903,0.10061,0.10323,0.10576139288837215,0.10901965719815943,0.19436,0.18752,0.18102,0.17225,0.16485,0.15764,0.15094,0.1441691737893801,0.13746,0.13112,0.12593,0.12005,0.11561,0.11076340295530193,15920.0
16-01-2026 14:15,25676.95,0.1296,0.11748,0.11738,0.11284159464561438,0.10781,0.10494,0.10251,0.10111,0.10068,0.1001,0.10156,0.10398,0.10693,0.1114,0.1929,0.18651,0.18004,0.17128,0.16389,0.15694747110903545,0.15001,0.14276,0.13636108457276047,0.13007,0.12489,0.11943723740925964,0.11431,0.10882,15915.0
16-01-2026 14:20,25689.4,0.13376,0.12117,0.11415,0.11165,0.10693,0.10432,0.10156,0.10039,0.09918637238299859,0.09924,0.10062,0.10286321638763746,0.10594,0.11044,0.19482,0.1876,0.18081,0.17175,0.16442410600788673,0.15734,0.15051,0.14377,0.13728,0.13077,0.12500425891449837,0.11961,0.11523,0.11041517479867048,15910.0
16-01-2026 14:25,25707.1,0.10563,0.10337,0.09999,0.09976668491851867,0.09989,0.09852,0.09679,0.09635,0.09596,0.09605,0.09786,0.10066,0.10379,0.10566504476809159,0.19591,0.1898789717227986,0.18305,0.17365,0.16691,0.15974,0.15263,0.14607,0.13954,0.13287,0.128,0.12258261118674849,0.11732,0.11314572831879341,15905.0
16-01-2026 14:30,25688.2,0.1291,0.12584,0.11783,0.11225,0.1086,0.10543,0.10269,0.10131,0.10008,0.0997,0.10106,0.10331688343358184,0.10627,0.11062,0.19448297897615288,0.18678,0.18041,0.1717,0.16468,0.1573769704863581,0.15022,0.1435,0.13669,0.13054,0.12518,0.11931,0.11504,0.10955,15900.0
16-01-2026 14:35,25708.0,0.0988,0.10475346288778464,0.10769,0.10343,0.10132,0.09913,0.09727,0.09740250873399164,0.09596,0.09751949859012693,0.0985477824123698,0.10018914479572452,0.103,0.10277571625618225,0.1965590201456341,0.18888,0.18215,0.17312,0.16617,0.15883,0.15184,0.14478,0.13916,0.13226,0.1263440902653339,0.12080287292474828,0.11579157273512664,0.11142,15895.0
16-01-2026 14:40,25706.4,0.13025,0.11776,0.11254,0.10775,0.10445,0.10217,0.09958400309623905,0.09848,0.09765,0.09744,0.09866,0.10081,0.10407,0.10853002660649953,0.19508,0.18877,0.18134,0.17234,0.1650454456832237,0.15791,0.15124,0.14424,0.1377443319499498,0.13152,0.12614,0.12060387061164561,0.11546,0.10992,15890.0
16-01-2026 14:45,25707.8,0.11305,0.1106765834794422,0.1079,0.1037,0.10103919470978362,0.09932,0.09747,0.09656,0.0962,0.096,0.09755,0.10023241132234084,0.10336206824541934,0.10763,0.19566,0.1872180606048443,0.17929911151385647,0.17178432386230158,0.16439,0.15805,0.15116,0.14419,0.13795,0.13183,0.12668,0.12112,0.11589615065341985,0.11095,15885.0
16-01-2026 14:50,25692.95,0.12547,0.11918,0.10981,0.1093,0.10592,0.10255,0.10015,0.09932,0.09851,0.09818,0.09941,0.10159,0.10482,0.10908,0.19487,0.18730441991930688,0.17988,0.17221083447284802,0.16472113808683225,0.1573835583691401,0.15028,0.14363,0.13705,0.13137059355708147,0.12599,0.12031,0.11583,0.11145218516366673,15880.0
16-01-2026 14:55,25700.95,0.12467389724034689,0.11937588860554593,0.11405,0.10999,0.10615550231129464,0.10280861342571487,0.10009614508732648,0.09834,0.09736,0.09789,0.09887,0.1009,0.10365,0.1081,0.19471,0.18681,0.18024,0.17093,0.16357846201529805,0.15639,0.15009,0.14316,0.13697,0.13133,0.12612,0.12065107389753132,0.11571,0.11054,15875.0
16-01-2026 15:00,25706.3,0.11793,0.10192,0.10295,0.1016257344115776,0.09969,0.09792,0.09651,0.09594,0.09545,0.09534,0.09684,0.09922,0.1025,0.10705,0.19519,0.18809,0.17974283987675332,0.17142,0.16433,0.15744,0.15132,0.14473,0.13875,0.13248,0.1270295111642748,0.12209404323265446,0.11743,0.11238,15870.0
16-01-2026 15:05,25694.05,0.11281,0.1108,0.10746,0.10416,0.1024,0.09971,0.09806,0.09725,0.09693,0.09638,0.09821844445803046,0.10026,0.10341,0.1081,0.19419,0.1869137516021198,0.1797,0.17169872720149015,0.1638613878092839,0.15637,0.15045,0.14318,0.13717272247764228,0.13156,0.12665,0.12139930212379266,0.11665,0.11126,15865.0
16-01-2026 15:10,25691.6,0.11496,0.11011,0.10436,0.103,0.10057800596361022,0.09867,0.09737,0.09678,0.09653,0.09608,0.09782,0.10012,0.1032,0.10803,0.19358,0.18632244906621714,0.17879,0.16985,0.16215,0.1559,0.14978,0.14276,0.137,0.131317784078647,0.12602622672481625,0.12112,0.11638,0.11235141452853079,15860.0
16-01-2026 15:15,25691.75,0.12581,0.11957361002026169,0.11411,0.11003787815111002,0.10641,0.10313,0.10126,0.09949,0.0992270596064985,0.09936150640542099,0.09963,0.10170235672675543,0.10484,0.10931,0.19418544776613153,0.18655,0.17919,0.16989,0.1627579072187421,0.15566,0.14917616249323157,0.1427713003614056,0.13686,0.13085137878521508,0.12534295500839515,0.12036,0.11502240328247221,0.11,15855.0
16-01-2026 15:20,25695.9,0.12636,0.11841,0.11262,0.10871138142422579,0.10512,0.10249,0.10053,0.09864549335453023,0.09793,0.09835804821153828,0.09946,0.10206,0.10492821219802972,0.10782638925709064,0.19487,0.18661093720889665,0.17874272382943024,0.17096,0.1639098027239695,0.15688,0.15014002426955655,0.14363,0.1371223603106385,0.13107,0.12535750915457178,0.12023,0.11537,0.10972,15850.0
16-01-2026 15:25,25697.65,0.12031,0.1104,0.1066,0.10453,0.09976,0.09915,0.09722,0.09583,0.09506,0.09531,0.09719,0.10021,0.10327271665493395,0.10700825292991226,0.19461,0.1898,0.18118,0.17114,0.16431,0.1551,0.14895,0.14256,0.13677,0.13126,0.12625,0.11962,0.11517,0.10954,15845.0
19-01-2026 09:15,25549.65,0.14245,0.13519,0.12986572264867563,0.1252148031990508,0.1214,0.11899,0.11806,0.11787555908256155,0.11852,0.11961,0.12266,0.1265037936040347,0.13116947465685203,0.13657,0.20612,0.19843,0.1915,0.18321,0.17385,0.16623,0.15889,0.15008,0.14249,0.13622355480768816,0.12989,0.12411245475637911,0.1187,0.11346,11895.0
19-01-2026 09:20,25596.45,0.08441,0.08932,0.09374,0.09633,0.09736,0.09879238076417801,0.1011,0.10234,0.10559,0.10972925701198308,0.11308,0.11716,0.1224167583135767,0.12876,0.21017,0.20166,0.19502,0.18657,0.17775,0.17067,0.16256,0.15405,0.1473056934363365,0.14047,0.13504,0.12996,0.12594,0.12153,11890.0
19-01-2026 09:25,25570.45,0.1024,0.10142,0.10257,0.1021397462502246,0.10245548638635621,0.10300332776313446,0.10414,0.10522,0.10833,0.11202423558579602,0.11596602560948502,0.12016,0.125771571410578,0.13211,0.20873,0.20057,0.19328,0.18469,0.17673,0.16852,0.16075,0.15246818015197217,0.14424,0.13812,0.13237,0.12696,0.1231,0.11855,11885.0
19-01-2026 09:30,25544.4,0.1437,0.13407,0.12895069635265677,0.12442,0.11993,0.11696,0.11555138271502749,0.11492,0.11679,0.1189,0.12285,0.12687,0.13188,0.13863959149799476,0.20630252602702437,0.19894,0.19098334894934427,0.18313,0.1746726328933531,0.1665622510597593,0.15841748573568068,0.1504,0.14143,0.13439,0.12784141675882216,0.12151,0.11662,0.11102,11880.0
19-01-2026 09:35,25579.4,0.09938,0.09619,0.09934,0.09928252214466435,0.09982818602783139,0.10124,0.102,0.10339,0.10655,0.10958,0.11410495992295902,0.11861,0.12437,0.13093,0.21264,0.20463,0.19773,0.18849,0.18053,0.17254,0.16418,0.15563652537914874,0.14696,0.13985,0.13415970569446645,0.12832,0.12423,0.11922,11875.0
19-01-2026 09:40,25551.95,0.12474,0.12028,0.11453,0.11254,0.11043,0.10943259954293309,0.10928,0.1094,0.11187,0.11453,0.1181749958359766,0.12269140439439244,0.12803,0.13292580518468117,0.20806,0.20021,0.19271,0.1839512423069813,0.17537439825146844,0.1672,0.15864252594817613,0.15037258889508276,0.14247704015364118,0.13476,0.12888,0.12362783829384237,0.11862,0.11313,11870.0
19-01-2026 09:45,25560.95,0.11745,0.11174,0.11006,0.10947,0.10771,0.10715,0.10706,0.10726,0.11016,0.11282,0.11673219562529913,0.12107,0.12643,0.13281,0.20898,0.20063764316011745,0.1922770261120636,0.18423,0.17651,0.16847,0.16008,0.15174,0.14344,0.13618,0.13053,0.12461,0.12019,0.1149,11865.0
19-01-2026 09:50,25558.35,0.09813,0.1006093793447372,0.10203,0.10231,0.10235,0.10252,0.10324,0.10550009289371151,0.10771,0.11077,0.11558576873132419,0.12005,0.12593,0.13257,0.20877,0.20161303977411105,0.19383,0.18471,0.17721,0.16877,0.16055,0.1521,0.14406,0.13778744211835747,0.13150841056234147,0.12572,0.12158,0.11685,11860.0
19-01-2026 09:55,25558.2,0.10221,0.10014,0.10089332747407917,0.10229,0.10223,0.1021794576187331,0.10338,0.10459,0.10823,0.11146,0.11594,0.1209,0.1266184876480531,0.13321,0.20929,0.20139,0.19461,0.18508,0.17753,0.16879,0.16056,0.15232,0.14407,0.13812704223386968,0.1319,0.12601,0.12211,0.11727,11855.0
19-01-2026 10:00,25520.6,0.11102,0.10743,0.10734,0.10683,0.10585,0.1056780740662069,0.10601,0.10817254766145146,0.11123,0.1146,0.11929,0.12411,0.13013,0.13675,0.20707,0.19896,0.19193,0.18325,0.17535,0.16608,0.15771774571509695,0.14947,0.14123,0.13504,0.12974,0.1241,0.11900777287244653,0.11506,11850.0
19-01-2026 10:05,25510.95,0.1263430980655009,0.12154,0.11737,0.11437957065502785,0.1124,0.11138,0.11069,0.11147,0.11459,0.11788509974569933,0.12185384372109011,0.12648,0.13215,0.13871,0.2057,0.19803,0.18988,0.18129,0.17407,0.16455,0.15632,0.14814505341120981,0.13978,0.13291,0.12702710884755478,0.12118,0.11689,0.11165,11845.0
19-01-2026 10:10,25528.25,0.11377,0.11102,0.10945,0.10865,0.10732,0.1069,0.10676,0.10798,0.11157,0.11463,0.11918,0.12409,0.12999,0.13649,0.2101142435416356,0.20022,0.19168,0.18279,0.17420148676432656,0.1662,0.15780471927865056,0.14982,0.14134,0.13535,0.13002,0.12434,0.12024,0.11593364380272275,11840.0
19-01-2026 10:15,25530.4,0.12141,0.11548,0.11096,0.10930545204316039,0.1083,0.10751441142404006,0.1075,0.1084,0.11225,0.11533,0.11950736667765471,0.12455,0.13037,0.13725282556489649,0.20674,0.19922,0.19156,0.18271,0.17412881896684018,0.1662,0.1575905173555287,0.14908,0.14128,0.13515380131696506,0.12907762530485598,0.12367,0.11966,0.11438258608185356,11835.0
19-01-2026 10:20,25543.9,0.10527,0.10863,0.10872,0.10661626682323666,0.10618,0.10562,0.10593,0.10742,0.1109,0.1139,0.11814,0.1231907962256144,0.12856,0.13525,0.20859,0.20107582152543937,0.19336,0.18458443958123394,0.1765,0.16769,0.15962,0.15065,0.14289,0.13678,0.13111,0.1262,0.12128,0.11615,11830.0
19-01-2026 10:25,25526.15,0.09784,0.10189,0.10154451687827853,0.10252,0.10243,0.10311,0.10435,0.10618,0.11058,0.11444236736034351,0.11839,0.12352,0.12794391800117405,0.13307635417069735,0.20783,0.20095,0.19232,0.18335,0.17583,0.16711,0.15904,0.15084,0.14335,0.13761,0.13253,0.12716,0.12338,0.1189,11825.0
19-01-2026 10:30,25515.7,0.11207,0.11108,0.10904,0.10873,0.10713,0.107,0.10726,0.10887,0.1126,0.11579,0.12029047348334518,0.12525,0.13067,0.13722,0.21054452816756136,0.20085336701728507,0.19129,0.18263,0.17446,0.16575,0.15768,0.14928,0.14282121720689625,0.136791635121741,0.1312819785383634,0.1261267397609492,0.12146,0.11627,11820.0
19-01-2026 10:35,25513.9,0.11113911639353542,0.10845,0.10764,0.10713,0.10687,0.10626,0.10705,0.10863,0.11265,0.11595,0.12018,0.12518360374271872,0.13066,0.137,0.20737957968887738,0.19815,0.19151,0.18248,0.17431,0.16585,0.15774,0.14968,0.14227,0.1365936122023267,0.1311713277975781,0.12639,0.12178668573425316,0.11797,11815.0
19-01-2026 10:40,25500.4,0.12671,0.12105,0.11761840975093257,0.11492,0.11304,0.11205559281298075,0.11166,0.11259,0.11596,0.1186,0.12238,0.12702,0.13226,0.13833,0.20888528827872277,0.1995022781056215,0.19035572569334025,0.18111,0.17319,0.16441,0.15625,0.14777,0.14052,0.13456037791705,0.12906,0.12365,0.11946,0.11466,11810.0
19-01-2026 10:45,25525.55,0.11111,0.10924,0.10772,0.1078,0.1065842298261828,0.10635,0.10664,0.1084,0.11199,0.1149,0.11912946795339377,0.12381,0.12913,0.1355,0.20887,0.20024,0.19166099188192706,0.18344,0.17591,0.16744,0.15888,0.15089,0.14323,0.13786633416046085,0.13255,0.12684,0.12298,0.11823,11805.0
19-01-2026 10:50,25515.9,0.12306098522318981,0.11866,0.1148,0.113,0.11051,0.10984,0.10947,0.11058,0.11388,0.11648,0.12051579837071398,0.12544,0.13063,0.13669,0.20749,0.19889,0.19183,0.1828,0.17492,0.16565,0.15761,0.14864,0.14145,0.13566,0.1298,0.12429,0.11994,0.11471648323073205,11800.0
19-01-2026 10:55,25526.35,0.13233,0.12637,0.12160714564700228,0.1175890985134337,0.1144,0.1118,0.11078,0.11174209623819777,0.11371857010165246,0.11657,0.12053,0.12501,0.12999,0.13624,0.20857,0.19956,0.19221,0.18329697244481674,0.17446235548347036,0.16603,0.15766,0.1491488940733135,0.14085,0.13438,0.12854,0.12257,0.11808,0.11313,11795.0
19-01-2026 11:00,25550.1,0.12151,0.11932,0.11586319249289201,0.11367,0.11152412737503228,0.11028060118309359,0.10962194256635147,0.10928,0.11236,0.11481,0.1185,0.12289862086040809,0.12812,0.13233482098204882,0.21143,0.2030104265808101,0.1943,0.18508,0.17745,0.16863,0.159895797904631,0.15139,0.14332,0.13704,0.13131,0.12541,0.12046,0.1154,11790.0
19-01-2026 11:05,25561.85,0.10899,0.10138,0.10069,0.10252,0.10143604867010171,0.10169,0.10215,0.10318,0.10665,0.11040879951804743,0.11449,0.11959,0.12517,0.13184,0.2138598100924737,0.20448472948961738,0.19516,0.18634,0.17836880166759228,0.17074,0.16283,0.15479351542913278,0.14716,0.14106,0.13515,0.12992,0.1250396346930631,0.12077,11785.0
19-01-2026 11:10,25540.3,0.11046,0.11083,0.10827,0.10789,0.10588,0.10491,0.10552302391121719,0.10638,0.10954,0.11268,0.11737,0.1223,0.12767,0.13403,0.20769,0.20022,0.19262,0.18414,0.17678,0.168224190976949,0.16,0.15135,0.14463,0.138,0.13236,0.12694,0.12227,0.11743,11780.0
19-01-2026 11:15,25533.8,0.10798,0.10731,0.1053,0.10503,0.1036,0.10349,0.10402,0.10558,0.10894,0.11228,0.11706,0.12214,0.12774,0.13422,0.2066,0.19961,0.19276,0.18385,0.17612,0.16777,0.16049616437602296,0.15321550322438415,0.14624633930065006,0.13966858466016938,0.13327,0.12803253741349946,0.12329,0.11876092669386754,11775.0
19-01-2026 11:20,25513.75,0.12529,0.11862,0.11542063452323752,0.11258270123251256,0.11050756633792629,0.10928648399774402,0.109,0.10982,0.11303,0.11594,0.11995242614459214,0.12495298890369963,0.13082,0.13627760809995193,0.20696563440777788,0.19808,0.19148,0.18214,0.17368481176880018,0.1657271147449638,0.15801,0.14992273154207547,0.14218,0.13622,0.13042,0.12503441406759067,0.12023,0.11555,11770.0
19-01-2026 11:25,25514.95,0.12155,0.1181684668622823,0.11502635682443207,0.11269,0.11016,0.10919,0.10884,0.10989,0.11307,0.11606,0.12056,0.12524,0.13056,0.13686,0.20677,0.19908,0.19201,0.18296,0.17563,0.16681,0.15861,0.1503,0.14252,0.13653,0.13071,0.1253911424905565,0.12058,0.11544,11765.0
19-01-2026 11:30,25517.75,0.1164,0.11895,0.11447,0.11145345739183439,0.11014,0.10892981845300514,0.10842,0.10934,0.11251,0.11579,0.12019,0.1249,0.13011,0.13585566247105396,0.20709,0.1994,0.19234,0.1836147571444366,0.1754,0.16715,0.15874,0.15046,0.14357798864551796,0.13664,0.131,0.1254327219118228,0.12010641041783582,0.11537,11760.0
19-01-2026 11:35,25523.55,0.13105,0.12514,0.11925,0.11609,0.11285,0.11088,0.11040288132703227,0.1104,0.11227994788261725,0.11588,0.11887412711698914,0.12251244964350996,0.12641251393858016,0.13031597742110743,0.20675,0.19954213723248265,0.19187,0.18327,0.17488,0.16705,0.15852,0.14979,0.14281779659858584,0.13564,0.12973,0.12382,0.119,0.11349,11755.0
19-01-2026 11:40,25536.55,0.12496,0.12074,0.11594,0.11329,0.11037,0.10856,0.10765,0.10846,0.11115,0.11382,0.11815,0.12287,0.12793,0.13466,0.2102626038437474,0.20095,0.19398,0.1852951056158041,0.17655644822709785,0.16824,0.15953502216165497,0.15127126125138984,0.14335,0.13701,0.1309,0.12512,0.12048,0.11539467589769897,11750.0
19-01-2026 11:45,25537.25,0.11701,0.11709,0.11377913781373422,0.11106,0.10883,0.10754,0.10676,0.10777,0.11073,0.11367,0.11808,0.1229,0.12826,0.13492,0.20866,0.20064,0.19372,0.18477,0.177,0.16860105151909593,0.16057,0.15202,0.14431,0.13781,0.13158,0.1257,0.12097,0.11573,11745.0
19-01-2026 11:50,25541.5,0.11780519534002043,0.11365,0.11364,0.1105,0.10792,0.1068,0.10637,0.1072,0.11035,0.11317,0.11783,0.12243373659048531,0.12762,0.13443,0.20815,0.20067,0.19268,0.18491,0.17719,0.16884,0.16039,0.15234,0.14530095052523018,0.13809,0.13205,0.12577,0.12127,0.11592,11740.0
19-01-2026 11:55,25540.75,0.10867,0.10743,0.10536,0.10369,0.10266,0.10272,0.10312,0.10533846996086477,0.10829,0.11183,0.1165373997642635,0.12165,0.12697,0.13378,0.20866985076674413,0.2002,0.19379,0.18487,0.17745,0.16901641120273142,0.1608,0.15354277902562283,0.1464515186562957,0.13970637658298363,0.1331,0.12732,0.12284,0.11794,11735.0
19-01-2026 12:00,25527.0,0.10974,0.10841,0.10674,0.10549,0.10385,0.10401,0.10449,0.10618,0.11004,0.11402185603926376,0.11844,0.12351,0.12899,0.1352257283440053,0.2073,0.20016,0.19242,0.18348,0.175124135261079,0.16706026731197585,0.15926686608038307,0.15182190436344178,0.14449,0.13836027309437732,0.13228,0.12672,0.12164794423920375,0.11728,11730.0
19-01-2026 12:05,25522.1,0.11361076988398955,0.11073,0.10785409225208799,0.1058323327246935,0.10508,0.10505639671095288,0.10558,0.10727,0.11101,0.11490002094091897,0.11936997756308791,0.1243,0.1289785611551911,0.13415185759614476,0.20782,0.20046115640728562,0.1927,0.18434,0.17697,0.16887,0.16065895669985344,0.15276910074868916,0.14489,0.13817,0.13251,0.12657,0.12221,0.11694,11725.0
19-01-2026 12:10,25521.0,0.12433,0.11889,0.11494,0.11236,0.10968680625003654,0.10817,0.10804,0.10903,0.1125,0.11537,0.11986,0.1248,0.13039095301176107,0.13657,0.20775,0.20088995995159553,0.19335,0.18459,0.17717,0.16903,0.16024,0.15184,0.14431,0.13714,0.131,0.1247,0.11998,0.11443,11720.0
19-01-2026 12:15,25533.2,0.13678,0.12256,0.11838,0.11453,0.11132,0.10931,0.10839,0.10893,0.11202,0.1148,0.11916,0.12362,0.12856,0.13528,0.20755,0.20025508537049574,0.19279,0.1844446060284341,0.17679,0.16806163181455333,0.15986,0.15134,0.14366,0.13692,0.13042,0.12428,0.11911,0.11353,11715.0
19-01-2026 12:20,25542.4,0.11411,0.10703020251609328,0.10266,0.10198,0.10102,0.10115,0.10161,0.10353,0.10747,0.11081,0.11539346700196479,0.12093,0.12651,0.13326,0.21078463117908863,0.20187,0.1949,0.18591,0.17898,0.1707,0.1619011905379586,0.15342,0.14596,0.13906,0.13334,0.12723,0.12264,0.11707234787148783,11710.0
19-01-2026 12:25,25526.05,0.11773,0.11337,0.11022,0.10788,0.1059,0.10521558797886962,0.10506,0.10649,0.10989,0.11301,0.11802,0.12303,0.12859,0.1353639551710204,0.20984750166209992,0.20069,0.19363,0.18491,0.17726,0.16944,0.16091,0.15195,0.14452,0.13732,0.13175,0.12558,0.12117,0.11557,11705.0
19-01-2026 12:30,25524.6,0.1156,0.11206,0.10880184572402898,0.10649,0.10471,0.10398,0.10478,0.10605,0.10988,0.11311,0.11825,0.12325,0.12894,0.1359077355195098,0.20828,0.20117786871934207,0.19352,0.18479,0.17714,0.16866738488453065,0.16056,0.15247139599002937,0.14437,0.13743,0.13158,0.12566,0.1202337683870907,0.11576,11700.0
19-01-2026 12:35,25520.4,0.11317,0.11030888642087824,0.10806,0.10634,0.10473,0.10458,0.10512,0.10677,0.11044,0.11385,0.11905,0.12427,0.12963,0.13648,0.2079,0.20021,0.19313,0.18480726315870405,0.17667569260329757,0.16889,0.16022345229700113,0.15193,0.1447,0.13849857547289607,0.13223,0.12613,0.12104993299568603,0.1169,11695.0
19-01-2026 12:40,25513.2,0.12541,0.11795,0.11543,0.11233,0.10978,0.10935198551500383,0.1093263315004035,0.10951,0.1127,0.11583,0.12062,0.12569,0.13133298665765245,0.13754,0.20909754377214768,0.19952,0.19169,0.18334,0.17599,0.16763,0.15912,0.14958,0.14208,0.13552,0.12947,0.12357,0.11899,0.11338,11690.0
19-01-2026 12:45,25525.45,0.11245,0.11086,0.10752,0.10625,0.1046,0.10419,0.1049,0.10643,0.10964120005047148,0.11370027023062705,0.1183,0.12333,0.12905651484703923,0.13545,0.20849,0.20163,0.19299,0.18466,0.17734,0.16901,0.15942,0.15063,0.14358,0.13708,0.13145,0.12577,0.12132,0.11637,11685.0
19-01-2026 12:50,25519.95,0.13225,0.12577,0.11927,0.11491,0.11157,0.10981,0.10898,0.11009806170077216,0.11256,0.11547,0.12006,0.12495,0.13004,0.13751199916201615,0.20881100774561184,0.19944,0.19209,0.18312,0.17485772590850512,0.16716,0.15768,0.14943,0.14178,0.13477,0.12875,0.12287,0.11815,0.11251,11680.0
19-01-2026 12:55,25545.2,0.11676,0.11437,0.11059,0.10847,0.10618,0.10542531473936953,0.10519,0.10619,0.10899573905457371,0.11253,0.11723,0.12192,0.12727,0.13345,0.21005,0.20286178280242978,0.19547,0.1870328372533465,0.17924,0.17045678119727561,0.161955197108617,0.15366304855502788,0.14532,0.13891712096416292,0.13208,0.12633,0.12177,0.1154719336742529,11675.0
19-01-2026 13:00,25548.85,0.10962,0.11163,0.10888416681762397,0.10731,0.10506486723255742,0.10433,0.10439,0.10639848615670504,0.10896,0.11199,0.11657128802354948,0.12166,0.12697,0.13245103318338453,0.21235,0.20443047341686782,0.19629902696722754,0.18855,0.18082,0.17245,0.16324940492224083,0.15421,0.14696,0.14041901028776307,0.1335,0.1276,0.12278,0.11719,11670.0
19-01-2026 13:05,25553.0,0.11105,0.1082,0.10615,0.10522,0.10357,0.10336656253168464,0.10356,0.10459,0.10837,0.11157,0.11633,0.12113,0.12647,0.13272,0.21327,0.20541,0.19782,0.18902,0.18215,0.17319,0.16354,0.15452,0.14742081357012113,0.1398,0.13362,0.12765,0.12291,0.11631184558725707,11665.0
19-01-2026 13:10,25544.5,0.10337,0.10265,0.10198,0.1013,0.10012,0.10054,0.10159,0.1032,0.10731,0.11082,0.11547530970691222,0.12064204468209491,0.12627,0.13267,0.21723522853251206,0.20743354753196513,0.19734,0.18881,0.18155,0.17253,0.163651249404988,0.1551662757699996,0.14714567510837903,0.13947,0.13366,0.12777,0.12327,0.11802,11660.0
19-01-2026 13:15,25530.5,0.12054,0.11933,0.11433,0.11157,0.1088,0.10705,0.10740615098138352,0.10769,0.11106,0.11411,0.11878,0.12347,0.12873,0.13503,0.21156,0.20401,0.19485,0.18673,0.17924,0.17003,0.16063,0.1516,0.14386,0.13678,0.1306,0.12447,0.11935,0.11371,11655.0
19-01-2026 13:20,25540.05,0.11126414909117865,0.10854,0.1063116149782261,0.1046,0.10267,0.10224,0.10289,0.10447,0.1084,0.11177,0.1165,0.12158,0.12702,0.13326,0.21433,0.20503,0.1966,0.18842,0.18086,0.17187,0.16273645137443274,0.15391,0.14603,0.13924,0.13315857739832,0.12714755739259154,0.12158870431374251,0.11691,11650.0
19-01-2026 13:25,25531.0,0.11509,0.11185626495211753,0.10896685787198711,0.10686,0.10463,0.10398,0.10429,0.10636056153339013,0.10936,0.11284,0.11741997478825986,0.12271,0.12805,0.13455477846969321,0.21303,0.20461718928076877,0.19606,0.18782,0.17992,0.17115,0.16142,0.15289,0.14481,0.13759,0.13151,0.12532,0.1196267270677923,0.11497,11645.0
19-01-2026 13:30,25535.2,0.12707,0.12045,0.11491,0.11121,0.10838,0.10671,0.10680184468220172,0.10745,0.11038,0.11350146006027706,0.11785,0.1225148283192421,0.12795,0.13388416947530357,0.21217,0.20341,0.19546,0.18734,0.17957,0.17021399140726956,0.16126,0.15263,0.14467,0.1373,0.13107,0.12502630741058626,0.11976,0.11438963262035245,11640.0
19-01-2026 13:35,25552.1,0.11146,0.11216,0.10796,0.10693,0.10432,0.10337,0.10342,0.1046,0.1082,0.11146,0.11584449221542834,0.1209,0.12640465195879852,0.13269,0.21298,0.20558,0.19688,0.18916,0.18172,0.17305,0.16388435207427066,0.15501,0.14706,0.13943,0.13343,0.12770088008455108,0.12225,0.11648,11635.0
